RUN,val_AUC,BATCH_SIZE,loss,EPOCHS,val_loss,accuracy,val_accuracy,AUC,LR,NEURONS
19,0.8188101,1024,0.31011542222049815,550,0.4331745358810789,0.86954707,0.82911694,0.90613705,0.00030000000000000003,[512; 512; 512; 512]
19,0.82297695,1024,0.29845432864493515,600,0.4313506898276846,0.87420183,0.8274463,0.9142199,0.00030000000000000003,[512; 512; 512; 512]
19,0.8200046,1024,0.28879559379407355,650,0.4374601495294412,0.87664855,0.82768494,0.92031324,0.00030000000000000003,[512; 512; 512; 512]
19,0.8200377,1024,0.28196004550454296,700,0.4449421795569627,0.87975174,0.82911694,0.92502666,0.00030000000000000003,[512; 512; 512; 512]
19,0.82291925,1024,0.27688214517389526,750,0.43910576877559854,0.8846452,0.83460623,0.92784977,0.00030000000000000003,[512; 512; 512; 512]
19,0.8196826,1024,0.2625872299538426,800,0.453015376801707,0.89097095,0.8307876,0.93517166,0.00030000000000000003,[512; 512; 512; 512]
19,0.8195156,1024,0.26149675094968217,850,0.45432018028807813,0.8897774,0.83102626,0.93560916,0.00030000000000000003,[512; 512; 512; 512]
19,0.81964564,1024,0.25827909549327527,900,0.4585277893235974,0.89341766,0.8288783,0.93647546,0.00030000000000000003,[512; 512; 512; 512]
19,0.8178006,1024,0.2563868722433605,950,0.45764663959175417,0.89270157,0.8348449,0.9373174,0.00030000000000000003,[512; 512; 512; 512]
19,0.82099235,1024,0.24623064627249444,1000,0.4607364034738063,0.8999821,0.8319809,0.94287246,0.00030000000000000003,[512; 512; 512; 512]
20,0.6158353,1024,1.682683287439735,0,0.9246112659609118,0.6640807,0.60405725,0.5157613,0.001,[512; 1024]
20,0.79533803,1024,0.4434421277365622,50,0.473122809937575,0.8009787,0.8090692,0.7956812,0.001,[512; 1024]
20,0.81849587,1024,0.4016766647628236,100,0.43813987136740673,0.82520735,0.8267303,0.8362896,0.001,[512; 1024]
20,0.8202319,1024,0.3606062594394578,150,0.43548458810353335,0.84561676,0.8281623,0.87149704,0.001,[512; 1024]
20,0.8281969,1024,0.3296467613286773,200,0.4190501576960798,0.86363906,0.8334129,0.8950355,0.001,[512; 1024]
20,0.8277121,1024,0.30192779894801935,250,0.4193952891308823,0.8731873,0.8353222,0.91275865,0.001,[512; 1024]
20,0.8359004,1024,0.28197400130235034,300,0.41108372409190086,0.8819598,0.82959425,0.9244713,0.001,[512; 1024]
20,0.83383787,1024,0.269961515595266,350,0.4142820673370134,0.8900758,0.83508354,0.93142474,0.001,[512; 1024]
20,0.8334272,1024,0.2566750761346714,400,0.4140072618577816,0.8944322,0.84463006,0.93919075,0.001,[512; 1024]
20,0.8314399,1024,0.25310175257330403,450,0.42161827847041494,0.89628214,0.8348449,0.9408701,0.001,[512; 1024]
20,0.82867295,1024,0.2379881268803015,500,0.42488898755826926,0.8989079,0.8357995,0.9483779,0.001,[512; 1024]
20,0.8326738,1024,0.23011371165028463,550,0.4290158474075481,0.90547234,0.84319806,0.9510686,0.001,[512; 1024]
20,0.82995665,1024,0.22081474817303545,600,0.4337719454827912,0.9076804,0.8417661,0.95521444,0.001,[512; 1024]
20,0.8327933,1024,0.21759252938385076,650,0.43064342320392124,0.9100078,0.83961815,0.9557226,0.001,[512; 1024]
20,0.8312657,1024,0.20805786954475886,700,0.43485554792431486,0.915498,0.83866346,0.95967776,0.001,[512; 1024]
20,0.8287016,1024,0.20546413901605293,750,0.4350317519006979,0.9163335,0.8417661,0.96117145,0.001,[512; 1024]
20,0.82865,1024,0.19862233963026638,800,0.43980392954514536,0.91997373,0.84272075,0.9641128,0.001,[512; 1024]
20,0.8273979,1024,0.19975810638278368,850,0.4457268131803499,0.9170496,0.84009546,0.96420765,0.001,[512; 1024]
20,0.8321805,1024,0.19563489561007802,900,0.43943907065152554,0.9190786,0.8424821,0.9652885,0.001,[512; 1024]
20,0.83406204,1024,0.19102804296169074,950,0.4433618838007524,0.9241511,0.8424821,0.96596706,0.001,[512; 1024]
20,0.83502,1024,0.18865154130654324,1000,0.4386002760229361,0.92653817,0.8443914,0.9666508,0.001,[512; 1024]
21,0.5,1024,3.551635317780518,0,3.6740091113315847,0.70066243,0.7618138,0.4952905,0.001,[1024; 1024]
21,0.80936086,1024,0.46120613928113513,50,0.4455713114192207,0.7931611,0.81193316,0.7745811,0.001,[1024; 1024]
21,0.8254359,1024,0.4092557841136375,100,0.4142909758273059,0.81894135,0.8190931,0.8283834,0.001,[1024; 1024]
21,0.834318,1024,0.35472972007848386,150,0.40872003925444117,0.8417378,0.8312649,0.8772104,0.001,[1024; 1024]
21,0.82947093,1024,0.3098835735444259,200,0.4204242494908608,0.8638778,0.8403341,0.9093768,0.001,[1024; 1024]
21,0.83810735,1024,0.2689330946746786,250,0.42483307938302617,0.8824969,0.8417661,0.93161166,0.001,[1024; 1024]
21,0.8389928,1024,0.24692600173356033,300,0.436285622478385,0.89735633,0.8420048,0.94318485,0.001,[1024; 1024]
21,0.83579695,1024,0.22669587397216834,350,0.4518719400597074,0.9056514,0.84081143,0.9520984,0.001,[1024; 1024]
21,0.8358073,1024,0.21500054679683395,400,0.4658739276319244,0.9110819,0.8439141,0.95723,0.001,[1024; 1024]
21,0.83441716,1024,0.19378419979244513,450,0.4759151956631062,0.91925764,0.8439141,0.9662945,0.001,[1024; 1024]
21,0.832712,1024,0.18855051660108035,500,0.4846145565583769,0.9213463,0.84081143,0.96768314,0.001,[1024; 1024]
21,0.8360013,1024,0.17857216750408061,550,0.4891273155417249,0.9247479,0.8443914,0.97095937,0.001,[1024; 1024]
21,0.84018916,1024,0.1717410592688306,600,0.4989719368961944,0.927672,0.8420048,0.9732137,0.001,[1024; 1024]
21,0.8343514,1024,0.1619378015974324,650,0.5059813019199417,0.93363965,0.8443914,0.97600317,0.001,[1024; 1024]
21,0.8351746,1024,0.1626010680850312,700,0.5073503220849503,0.93417674,0.84606206,0.9756552,0.001,[1024; 1024]
21,0.8311509,1024,0.15729768197018001,750,0.529588721006184,0.9353106,0.83699286,0.9779398,0.001,[1024; 1024]
21,0.83065665,1024,0.15376000072809964,800,0.5272479478669906,0.9379961,0.84272075,0.9783176,0.001,[1024; 1024]
21,0.83592606,1024,0.14112591889928702,850,0.5348991046088407,0.94199437,0.8417661,0.98164254,0.001,[1024; 1024]
21,0.83324766,1024,0.14735596959798783,900,0.5384516720271053,0.9387122,0.8398568,0.9803013,0.001,[1024; 1024]
21,0.83335364,1024,0.14050008048623944,950,0.547212340752094,0.9412186,0.84152746,0.98215574,0.001,[1024; 1024]
21,0.8338435,1024,0.1394441114429458,1000,0.5439606014043449,0.94432175,0.84272075,0.9819358,0.001,[1024; 1024]
22,0.50071824,1024,3.4248733024235207,0,3.593061694097405,0.736349,0.7618138,0.49846643,0.001,[512; 1024; 1024]
22,0.79566324,1024,0.4415125448994586,50,0.4578468185762801,0.8010384,0.81145585,0.79988605,0.001,[512; 1024; 1024]
22,0.8087117,1024,0.38671801595263305,100,0.44718999319258623,0.82801217,0.81861573,0.85284466,0.001,[512; 1024; 1024]
22,0.8114895,1024,0.34920428613173105,150,0.44851031067263253,0.8454377,0.8162291,0.88438743,0.001,[512; 1024; 1024]
22,0.8134415,1024,0.31947392190229057,200,0.45090462016319605,0.8572537,0.81336516,0.90355176,0.001,[512; 1024; 1024]
22,0.8138564,1024,0.29660913842798753,250,0.46211247378715753,0.87056154,0.81097853,0.918514,0.001,[512; 1024; 1024]
22,0.81383806,1024,0.280800108829361,300,0.4706022296287564,0.8793937,0.8059666,0.92797786,0.001,[512; 1024; 1024]
22,0.82082015,1024,0.26348685664081156,350,0.47828015500150606,0.8892403,0.8097852,0.9361755,0.001,[512; 1024; 1024]
22,0.8159358,1024,0.2536200970036037,400,0.4793500554021048,0.893358,0.81097853,0.94132453,0.001,[512; 1024; 1024]
22,0.81553376,1024,0.2521471971133632,450,0.4727633423623151,0.8944322,0.8071599,0.9421496,0.001,[512; 1024; 1024]
22,0.81426513,1024,0.24187390950625742,500,0.4869230635410846,0.9012353,0.80023867,0.9473341,0.001,[512; 1024; 1024]
22,0.81828445,1024,0.23906302637762789,550,0.4806173392440368,0.90189177,0.81002384,0.94891196,0.001,[512; 1024; 1024]
22,0.8163997,1024,0.232439863640532,600,0.49083900243968553,0.90439814,0.8016707,0.95143956,0.001,[512; 1024; 1024]
22,0.8108897,1024,0.22746207508913066,650,0.5036902943488237,0.90344334,0.80835325,0.9535958,0.001,[512; 1024; 1024]
22,0.81592923,1024,0.22100417949105886,700,0.5036537406410408,0.9077997,0.8121718,0.95667434,0.001,[512; 1024; 1024]
22,0.8195138,1024,0.21540691368355205,750,0.5175082406309168,0.90881425,0.8026253,0.95890814,0.001,[512; 1024; 1024]
22,0.814759,1024,0.21326666472101435,800,0.517755275495297,0.90953034,0.80883056,0.95955193,0.001,[512; 1024; 1024]
22,0.81606096,1024,0.20586827833345742,850,0.5219711065719121,0.9135287,0.8045346,0.9623001,0.001,[512; 1024; 1024]
22,0.816428,1024,0.20130158438651682,900,0.5078253298215479,0.9184818,0.81551313,0.96466607,0.001,[512; 1024; 1024]
22,0.8190828,1024,0.20249652908256274,950,0.5114598597006468,0.91490126,0.81789976,0.9643329,0.001,[512; 1024; 1024]
22,0.81662333,1024,0.20527698008909695,1000,0.5068052706399795,0.9159157,0.8107399,0.9630478,0.001,[512; 1024; 1024]
23,0.59030217,1024,2.143333191197805,0,0.7377595308003392,0.64963895,0.4548926,0.49744204,0.001,[512; 1024; 2048]
23,0.80126786,1024,0.448100223432131,50,0.4661616556684271,0.8037238,0.8019093,0.7867844,0.001,[512; 1024; 2048]
23,0.8153515,1024,0.40476803711272086,100,0.4365322143479577,0.82097036,0.8221957,0.8322266,0.001,[512; 1024; 2048]
23,0.82053775,1024,0.3654724546681656,150,0.42486374452176695,0.8431103,0.8274463,0.8662007,0.001,[512; 1024; 2048]
23,0.82300687,1024,0.3363241166909697,200,0.4270905542487461,0.8572537,0.8293556,0.8894487,0.001,[512; 1024; 2048]
23,0.82606375,1024,0.31069423033946836,250,0.424676806602387,0.8644149,0.8353222,0.9082998,0.001,[512; 1024; 2048]
23,0.8238029,1024,0.2929533656684099,300,0.4284394460532432,0.87784207,0.8303103,0.9184766,0.001,[512; 1024; 2048]
23,0.827546,1024,0.27538990160229027,350,0.42785473032043203,0.88476455,0.83221954,0.92951286,0.001,[512; 1024; 2048]
23,0.8278882,1024,0.26733876480836816,400,0.43130494219591053,0.8890016,0.8300716,0.9334592,0.001,[512; 1024; 2048]
23,0.8283335,1024,0.2555101703263954,450,0.43698010150174255,0.8959241,0.83365154,0.9392679,0.001,[512; 1024; 2048]
23,0.8283566,1024,0.24643347539999622,500,0.435481413508941,0.8992063,0.8357995,0.9423827,0.001,[512; 1024; 2048]
23,0.8253084,1024,0.2339740612558514,550,0.4418847407532194,0.90016115,0.83460623,0.9496192,0.001,[512; 1024; 2048]
23,0.82788295,1024,0.22728708778580425,600,0.4496218748621838,0.9058304,0.8338902,0.953232,0.001,[512; 1024; 2048]
23,0.8286319,1024,0.22718293722897914,650,0.4428985447900676,0.9058304,0.83412886,0.95327246,0.001,[512; 1024; 2048]
23,0.8263273,1024,0.2207448691825078,700,0.4492954423433272,0.9085159,0.8338902,0.9543431,0.001,[512; 1024; 2048]
23,0.8284318,1024,0.2151205550169841,750,0.4578584388787536,0.9109626,0.83365154,0.9574042,0.001,[512; 1024; 2048]
23,0.82631385,1024,0.211610755838528,800,0.45088614148570133,0.913469,0.8326969,0.9603605,0.001,[512; 1024; 2048]
23,0.82520366,1024,0.20493177040195795,850,0.4602610884674409,0.91776574,0.8403341,0.96208113,0.001,[512; 1024; 2048]
23,0.8281141,1024,0.20855058402582463,900,0.44690555238780655,0.91508025,0.8393795,0.96076244,0.001,[512; 1024; 2048]
23,0.83170146,1024,0.203231035316731,950,0.45603360658898273,0.91764635,0.83961815,0.96330005,0.001,[512; 1024; 2048]
23,0.83339405,1024,0.19474809241585112,1000,0.4558244078995789,0.9211076,0.8405728,0.9654797,0.001,[512; 1024; 2048]
24,0.42143747,1024,1.039568066159474,0,0.6228156790528491,0.6506535,0.7613365,0.491833,0.001,[512; 512; 512; 512]
24,0.8170422,1024,0.45812488909075594,50,0.45850583343346535,0.7976368,0.799284,0.778581,0.001,[512; 512; 512; 512]
24,0.82486093,1024,0.41812949507989283,100,0.41591599341793106,0.8176881,0.8143198,0.8190193,0.001,[512; 512; 512; 512]
24,0.8322329,1024,0.3788926829466951,150,0.40121737062788804,0.8386346,0.82696897,0.85547876,0.001,[512; 512; 512; 512]
24,0.831339,1024,0.34935680768431077,200,0.3984322866704982,0.85128605,0.83102626,0.87956405,0.001,[512; 512; 512; 512]
24,0.8321089,1024,0.3302073532320502,250,0.40245404663120077,0.86119235,0.82649165,0.8935622,0.001,[512; 512; 512; 512]
24,0.824945,1024,0.31842507809060866,300,0.4089232181165554,0.86853254,0.8288783,0.90262556,0.001,[512; 512; 512; 512]
24,0.8231522,1024,0.29888896342748644,350,0.4162055419993571,0.87473893,0.83102626,0.9141636,0.001,[512; 512; 512; 512]
24,0.8201881,1024,0.2880935824581837,400,0.41620752817122064,0.88178074,0.8326969,0.91969365,0.001,[512; 512; 512; 512]
24,0.823178,1024,0.28404064406150353,450,0.42785762423262674,0.8801098,0.8319809,0.92368054,0.001,[512; 512; 512; 512]
24,0.8217005,1024,0.27669902695152265,500,0.42661203262629543,0.88512266,0.8312649,0.9271077,0.001,[512; 512; 512; 512]
24,0.82165897,1024,0.2630784376435742,550,0.4356975154688933,0.8907919,0.83245826,0.9350415,0.001,[512; 512; 512; 512]
24,0.8217508,1024,0.2630467742188859,600,0.42948218704977015,0.8890613,0.8288783,0.93473285,0.001,[512; 512; 512; 512]
24,0.82393944,1024,0.2604573521425838,650,0.4213927969016437,0.89502895,0.8379475,0.9359153,0.001,[512; 512; 512; 512]
24,0.82451063,1024,0.24737572557492793,700,0.4418745326256126,0.90111595,0.83699286,0.9418416,0.001,[512; 512; 512; 512]
24,0.8251198,1024,0.25041481196709603,750,0.42454335473317806,0.90004176,0.8362768,0.9388134,0.001,[512; 512; 512; 512]
24,0.8261984,1024,0.25058309770060117,800,0.42571660415369456,0.89908695,0.8334129,0.9406511,0.001,[512; 512; 512; 512]
24,0.82326126,1024,0.24268650027229727,850,0.44586218552828405,0.90219015,0.8348449,0.9461252,0.001,[512; 512; 512; 512]
24,0.8263571,1024,0.23788368919801048,900,0.45197462110929104,0.90183204,0.8357995,0.94679594,0.001,[512; 512; 512; 512]
24,0.8253965,1024,0.23602018314101655,950,0.43791897106284455,0.9037417,0.83961815,0.94664454,0.001,[512; 512; 512; 512]
24,0.8237907,1024,0.23733348005774227,1000,0.44155063943532885,0.90183204,0.83914083,0.9470248,0.001,[512; 512; 512; 512]
